משנת דיגום 2012 קבוצת פרמטרים: מתכות;אורגנים תעשייה;חומרי הדברה;דלקים;כלוריד ניטרט,,,,,,,,,
זיהוי,שם,תא דיווח,שימוש,פרמטר,סוג תקן מי שתייה,ערך תקן,תאריך דיגום אחרון,ריכוז אחרון,אחוז מתקן מי השתיה
1417701,מק שיזף 10,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,CD,תקן ישראלי מותר,5,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,Cl,תקן ישראלי מותר,400,08/05/2017,827,206.8
1417701,מק שיזף 10,752,חברת מקורות,CR,תקן ישראלי מותר,50,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,DCET,תקן ישראלי מותר,4,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,LIND,תקן ישראלי מותר,1,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,MTBE,תקן ישראלי מותר,40,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,NI,תקן ישראלי מותר,20,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,NO3,תקן ישראלי מותר,70,08/05/2017,5,7.1
1417701,מק שיזף 10,752,חברת מקורות,PB,תקן ישראלי מותר,10,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,SIMZ,תקן ישראלי מותר,2,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,TCEY,תקן ישראלי מותר,20,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,TDCE,תקן ישראלי מותר,50,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,TECE,תקן ישראלי מותר,10,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,TOLU,תקן ישראלי מותר,700,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,06/04/2014,0,0
1417701,מק שיזף 10,752,חברת מקורות,XYLE,תקן ישראלי מותר,500,06/04/2014,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,AS,תקן ישראלי מותר,10,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,ATRA,תקן ישראלי מותר,2,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,BENZ,תקן ישראלי מותר,5,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,CD,תקן ישראלי מותר,5,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,Cl,תקן ישראלי מותר,400,25/07/2017,271.77,67.9
1517501,מק חצבה 13 א,752,חברת מקורות,CR,תקן ישראלי מותר,50,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,DCET,תקן ישראלי מותר,4,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,LIND,תקן ישראלי מותר,1,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,MTBE,תקן ישראלי מותר,40,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,NI,תקן ישראלי מותר,20,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,NO3,תקן ישראלי מותר,70,25/07/2017,5,7.1
1517501,מק חצבה 13 א,752,חברת מקורות,PB,תקן ישראלי מותר,10,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,SIMZ,תקן ישראלי מותר,2,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,TCEY,תקן ישראלי מותר,20,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,TDCE,תקן ישראלי מותר,50,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,TECE,תקן ישראלי מותר,10,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,TOLU,תקן ישראלי מותר,700,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,20/08/2012,0,0
1517501,מק חצבה 13 א,752,חברת מקורות,XYLE,תקן ישראלי מותר,500,20/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,AS,תקן ישראלי מותר,10,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,ATRA,תקן ישראלי מותר,2,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,BENZ,תקן ישראלי מותר,5,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,CD,תקן ישראלי מותר,5,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,Cl,תקן ישראלי מותר,400,23/07/2017,251.97,63
1717503,מק חצבה 6 ב,752,חברת מקורות,CR,תקן ישראלי מותר,50,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,DCET,תקן ישראלי מותר,4,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,LIND,תקן ישראלי מותר,1,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,MTBE,תקן ישראלי מותר,40,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,NI,תקן ישראלי מותר,20,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,NO3,תקן ישראלי מותר,70,23/07/2017,5,7.1
1717503,מק חצבה 6 ב,752,חברת מקורות,PB,תקן ישראלי מותר,10,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,SIMZ,תקן ישראלי מותר,2,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,TCEY,תקן ישראלי מותר,20,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,TDCE,תקן ישראלי מותר,50,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,TECE,תקן ישראלי מותר,10,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,TOLU,תקן ישראלי מותר,700,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,19/08/2012,0,0
1717503,מק חצבה 6 ב,752,חברת מקורות,XYLE,תקן ישראלי מותר,500,19/08/2012,0,0
1817601,מק חצבה 17,752,חברת מקורות,AS,תקן ישראלי מותר,10,12/01/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,ATRA,תקן ישראלי מותר,2,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,BENZ,תקן ישראלי מותר,5,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,CD,תקן ישראלי מותר,5,12/01/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,Cl,תקן ישראלי מותר,400,25/07/2017,543.24,135.8
1817601,מק חצבה 17,752,חברת מקורות,CR,תקן ישראלי מותר,50,12/01/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,DCET,תקן ישראלי מותר,4,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,LIND,תקן ישראלי מותר,1,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,MTBE,תקן ישראלי מותר,40,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,NI,תקן ישראלי מותר,20,12/01/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,NO3,תקן ישראלי מותר,70,23/10/2017,127,181.4
1817601,מק חצבה 17,752,חברת מקורות,PB,תקן ישראלי מותר,10,12/01/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,SIMZ,תקן ישראלי מותר,2,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,TCEY,תקן ישראלי מותר,20,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,TDCE,תקן ישראלי מותר,50,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,TECE,תקן ישראלי מותר,10,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,TOLU,תקן ישראלי מותר,700,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,06/12/2016,0,0
1817601,מק חצבה 17,752,חברת מקורות,XYLE,תקן ישראלי מותר,500,06/12/2016,0,0
1817602,מק חצבה 12,752,חברת מקורות,AS,תקן ישראלי מותר,10,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,ATRA,תקן ישראלי מותר,2,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,BENZ,תקן ישראלי מותר,5,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,CD,תקן ישראלי מותר,5,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,Cl,תקן ישראלי מותר,400,23/07/2017,287.74,71.9
1817602,מק חצבה 12,752,חברת מקורות,CR,תקן ישראלי מותר,50,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,DCET,תקן ישראלי מותר,4,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,LIND,תקן ישראלי מותר,1,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,MTBE,תקן ישראלי מותר,40,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,NI,תקן ישראלי מותר,20,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,NO3,תקן ישראלי מותר,70,23/07/2017,1.09,1.6
1817602,מק חצבה 12,752,חברת מקורות,PB,תקן ישראלי מותר,10,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,SIMZ,תקן ישראלי מותר,2,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,TCEY,תקן ישראלי מותר,20,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,TDCE,תקן ישראלי מותר,50,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,TECE,תקן ישראלי מותר,10,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,TOLU,תקן ישראלי מותר,700,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,13/04/2015,0,0
1817602,מק חצבה 12,752,חברת מקורות,XYLE,תקן ישראלי מותר,500,13/04/2015,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,AS,תקן ישראלי מותר,10,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,ATRA,תקן ישראלי מותר,2,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,BENZ,תקן ישראלי מותר,5,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,CD,תקן ישראלי מותר,5,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,Cl,תקן ישראלי מותר,400,23/07/2017,381.12,95.3
1917403,מק חצבה 3 א,752,חברת מקורות,CR,תקן ישראלי מותר,50,29/10/2017,3.4,6.8
1917403,מק חצבה 3 א,752,חברת מקורות,DCET,תקן ישראלי מותר,4,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,LIND,תקן ישראלי מותר,1,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,MTBE,תקן ישראלי מותר,40,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,NI,תקן ישראלי מותר,20,29/10/2017,0.7,3.5
1917403,מק חצבה 3 א,752,חברת מקורות,NO3,תקן ישראלי מותר,70,23/07/2017,6.46,9.2
1917403,מק חצבה 3 א,752,חברת מקורות,PB,תקן ישראלי מותר,10,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,SIMZ,תקן ישראלי מותר,2,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,TCEY,תקן ישראלי מותר,20,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,TDCE,תקן ישראלי מותר,50,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,TECE,תקן ישראלי מותר,10,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,TOLU,תקן ישראלי מותר,700,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,29/10/2017,0,0
1917403,מק חצבה 3 א,752,חברת מקורות,XYLE,תקן ישראלי מותר,500,29/10/2017,0,0
1917501,מק חצבה 15,752,חברת מקורות,AS,תקן ישראלי מותר,10,25/12/2013,0,0
1917501,מק חצבה 15,752,חברת מקורות,ATRA,תקן ישראלי מותר,2,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,BENZ,תקן ישראלי מותר,5,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,CD,תקן ישראלי מותר,5,25/12/2013,0,0
1917501,מק חצבה 15,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,Cl,תקן ישראלי מותר,400,23/07/2017,290.36,72.6
1917501,מק חצבה 15,752,חברת מקורות,CR,תקן ישראלי מותר,50,25/12/2013,0,0
1917501,מק חצבה 15,752,חברת מקורות,DCET,תקן ישראלי מותר,4,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,LIND,תקן ישראלי מותר,1,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,MTBE,תקן ישראלי מותר,40,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,NI,תקן ישראלי מותר,20,25/12/2013,0,0
1917501,מק חצבה 15,752,חברת מקורות,NO3,תקן ישראלי מותר,70,23/07/2017,2.24,3.2
1917501,מק חצבה 15,752,חברת מקורות,PB,תקן ישראלי מותר,10,25/12/2013,0,0
1917501,מק חצבה 15,752,חברת מקורות,SIMZ,תקן ישראלי מותר,2,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,TCEY,תקן ישראלי מותר,20,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,TDCE,תקן ישראלי מותר,50,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,TECE,תקן ישראלי מותר,10,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,TOLU,תקן ישראלי מותר,700,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,VYCL,תקן ישראלי מותר,0.5,05/10/2014,0,0
1917501,מק חצבה 15,752,חברת מקורות,XYLE,תקן ישראלי מותר,500,05/10/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,AS,תקן ישראלי מותר,10,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,ATRA,תקן ישראלי מותר,2,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,BENZ,תקן ישראלי מותר,5,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,CCL4,תקן ישראלי מותר,4,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,CD,תקן ישראלי מותר,5,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,CDCE,תקן ישראלי מותר,50,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,CHLF,תקן ישראלי מותר,80,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,Cl,תקן ישראלי מותר,400,07/07/2016,473.7,118.4
1917801,מק חצבה 10,752,חברת מקורות,CR,תקן ישראלי מותר,50,28/01/2014,4,8
1917801,מק חצבה 10,752,חברת מקורות,DCET,תקן ישראלי מותר,4,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,DCEY,תקן ישראלי מותר,10,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,ETBN,תקן ישראלי מותר,300,28/01/2014,0,0
1917801,מק חצבה 10,752,חברת מקורות,ETDB,תקן ישראלי מותר,0.05,28/01/2014,0,0
